########## Scenario Component Metadata ##########
#Scenario component type: Tech Param
#Sector: refining
#Technologies: refining : biomass liquids : BTL with hydrogen : EJ;refining : biomass liquids : cellulosic ethanol : EJ;refining : biomass liquids : cellulosic ethanol CCS level 1 : EJ;refining : biomass liquids : cellulosic ethanol CCS level 2 : EJ;refining : biomass liquids : FT biofuels : EJ;refining : biomass liquids : FT biofuels CCS level 1 : EJ;refining : biomass liquids : FT biofuels CCS level 2 : EJ;refining : coal to liquids : coal to liquids : EJ;refining : coal to liquids : coal to liquids CCS level 1 : EJ;refining : coal to liquids : coal to liquids CCS level 2 : EJ;refining : gas to liquids : gas to liquids : EJ;refining : gas to liquids : gas to liquids CCS level 1 : EJ;refining : gas to liquids : gas to liquids CCS level 2 : EJ;
#Parameter: Shareweight
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
#Table data:2020 , 0.0100
#Table data:2025 , 0.175
#Table data:2030 , 0.340
#Table data:2035 , 0.505
#Table data:2040 , 0.670
#Table data:2045 , 0.835
#Table data:2050 , 1.00
#################################################
INPUT_TABLE
Variable ID
GLIMPSEStubTechShrwt

region,sector,subsector1=>subsector2,technology,year,data
DE,refining,biomass liquids,cellulosic ethanol,2025,0.175
DE,refining,biomass liquids,cellulosic ethanol,2030,0.340
DE,refining,biomass liquids,cellulosic ethanol,2035,0.505
DE,refining,biomass liquids,cellulosic ethanol,2040,0.670
DE,refining,biomass liquids,cellulosic ethanol,2045,0.835
DE,refining,biomass liquids,cellulosic ethanol,2050,1.00
FL,refining,biomass liquids,cellulosic ethanol,2020,0.0100
FL,refining,biomass liquids,cellulosic ethanol,2025,0.175
FL,refining,biomass liquids,cellulosic ethanol,2030,0.340
FL,refining,biomass liquids,cellulosic ethanol,2035,0.505
FL,refining,biomass liquids,cellulosic ethanol,2040,0.670
FL,refining,biomass liquids,cellulosic ethanol,2045,0.835
FL,refining,biomass liquids,cellulosic ethanol,2050,1.00
GA,refining,biomass liquids,cellulosic ethanol,2020,0.0100
GA,refining,biomass liquids,cellulosic ethanol,2025,0.175
GA,refining,biomass liquids,cellulosic ethanol,2030,0.340
GA,refining,biomass liquids,cellulosic ethanol,2035,0.505
GA,refining,biomass liquids,cellulosic ethanol,2040,0.670
GA,refining,biomass liquids,cellulosic ethanol,2045,0.835
GA,refining,biomass liquids,cellulosic ethanol,2050,1.00
HI,refining,biomass liquids,cellulosic ethanol,2020,0.0100
HI,refining,biomass liquids,cellulosic ethanol,2025,0.175
HI,refining,biomass liquids,cellulosic ethanol,2030,0.340
HI,refining,biomass liquids,cellulosic ethanol,2035,0.505
HI,refining,biomass liquids,cellulosic ethanol,2040,0.670
HI,refining,biomass liquids,cellulosic ethanol,2045,0.835
HI,refining,biomass liquids,cellulosic ethanol,2050,1.00
IA,refining,biomass liquids,cellulosic ethanol,2020,0.0100
IA,refining,biomass liquids,cellulosic ethanol,2025,0.175
IA,refining,biomass liquids,cellulosic ethanol,2030,0.340
IA,refining,biomass liquids,cellulosic ethanol,2035,0.505
IA,refining,biomass liquids,cellulosic ethanol,2040,0.670
IA,refining,biomass liquids,cellulosic ethanol,2045,0.835
IA,refining,biomass liquids,cellulosic ethanol,2050,1.00
ID,refining,biomass liquids,cellulosic ethanol,2020,0.0100
ID,refining,biomass liquids,cellulosic ethanol,2025,0.175
ID,refining,biomass liquids,cellulosic ethanol,2030,0.340
ID,refining,biomass liquids,cellulosic ethanol,2035,0.505
ID,refining,biomass liquids,cellulosic ethanol,2040,0.670
ID,refining,biomass liquids,cellulosic ethanol,2045,0.835
ID,refining,biomass liquids,cellulosic ethanol,2050,1.00
IL,refining,biomass liquids,cellulosic ethanol,2020,0.0100
IL,refining,biomass liquids,cellulosic ethanol,2025,0.175
IL,refining,biomass liquids,cellulosic ethanol,2030,0.340
IL,refining,biomass liquids,cellulosic ethanol,2035,0.505
IL,refining,biomass liquids,cellulosic ethanol,2040,0.670
IL,refining,biomass liquids,cellulosic ethanol,2045,0.835
IL,refining,biomass liquids,cellulosic ethanol,2050,1.00
IN,refining,biomass liquids,cellulosic ethanol,2020,0.0100
IN,refining,biomass liquids,cellulosic ethanol,2025,0.175
IN,refining,biomass liquids,cellulosic ethanol,2030,0.340
IN,refining,biomass liquids,cellulosic ethanol,2035,0.505
IN,refining,biomass liquids,cellulosic ethanol,2040,0.670
IN,refining,biomass liquids,cellulosic ethanol,2045,0.835
IN,refining,biomass liquids,cellulosic ethanol,2050,1.00
KS,refining,biomass liquids,cellulosic ethanol,2020,0.0100
KS,refining,biomass liquids,cellulosic ethanol,2025,0.175
KS,refining,biomass liquids,cellulosic ethanol,2030,0.340
KS,refining,biomass liquids,cellulosic ethanol,2035,0.505
KS,refining,biomass liquids,cellulosic ethanol,2040,0.670
KS,refining,biomass liquids,cellulosic ethanol,2045,0.835
KS,refining,biomass liquids,cellulosic ethanol,2050,1.00
KY,refining,biomass liquids,cellulosic ethanol,2020,0.0100
KY,refining,biomass liquids,cellulosic ethanol,2025,0.175
KY,refining,biomass liquids,cellulosic ethanol,2030,0.340
KY,refining,biomass liquids,cellulosic ethanol,2035,0.505
KY,refining,biomass liquids,cellulosic ethanol,2040,0.670
KY,refining,biomass liquids,cellulosic ethanol,2045,0.835
KY,refining,biomass liquids,cellulosic ethanol,2050,1.00
LA,refining,biomass liquids,cellulosic ethanol,2020,0.0100
LA,refining,biomass liquids,cellulosic ethanol,2025,0.175
LA,refining,biomass liquids,cellulosic ethanol,2030,0.340
LA,refining,biomass liquids,cellulosic ethanol,2035,0.505
LA,refining,biomass liquids,cellulosic ethanol,2040,0.670
LA,refining,biomass liquids,cellulosic ethanol,2045,0.835
LA,refining,biomass liquids,cellulosic ethanol,2050,1.00
MA,refining,biomass liquids,cellulosic ethanol,2020,0.0100
MA,refining,biomass liquids,cellulosic ethanol,2025,0.175
MA,refining,biomass liquids,cellulosic ethanol,2030,0.340
MA,refining,biomass liquids,cellulosic ethanol,2035,0.505
MA,refining,biomass liquids,cellulosic ethanol,2040,0.670
MA,refining,biomass liquids,cellulosic ethanol,2045,0.835
MA,refining,biomass liquids,cellulosic ethanol,2050,1.00
MD,refining,biomass liquids,cellulosic ethanol,2020,0.0100
MD,refining,biomass liquids,cellulosic ethanol,2025,0.175
MD,refining,biomass liquids,cellulosic ethanol,2030,0.340
MD,refining,biomass liquids,cellulosic ethanol,2035,0.505
MD,refining,biomass liquids,cellulosic ethanol,2040,0.670
MD,refining,biomass liquids,cellulosic ethanol,2045,0.835
MD,refining,biomass liquids,cellulosic ethanol,2050,1.00
ME,refining,biomass liquids,cellulosic ethanol,2020,0.0100
ME,refining,biomass liquids,cellulosic ethanol,2025,0.175
ME,refining,biomass liquids,cellulosic ethanol,2030,0.340
ME,refining,biomass liquids,cellulosic ethanol,2035,0.505
ME,refining,biomass liquids,cellulosic ethanol,2040,0.670
ME,refining,biomass liquids,cellulosic ethanol,2045,0.835
ME,refining,biomass liquids,cellulosic ethanol,2050,1.00
MI,refining,biomass liquids,cellulosic ethanol,2020,0.0100
MI,refining,biomass liquids,cellulosic ethanol,2025,0.175
MI,refining,biomass liquids,cellulosic ethanol,2030,0.340
MI,refining,biomass liquids,cellulosic ethanol,2035,0.505
MI,refining,biomass liquids,cellulosic ethanol,2040,0.670
MI,refining,biomass liquids,cellulosic ethanol,2045,0.835
MI,refining,biomass liquids,cellulosic ethanol,2050,1.00
MN,refining,biomass liquids,cellulosic ethanol,2020,0.0100
MN,refining,biomass liquids,cellulosic ethanol,2025,0.175
MN,refining,biomass liquids,cellulosic ethanol,2030,0.340
MN,refining,biomass liquids,cellulosic ethanol,2035,0.505
MN,refining,biomass liquids,cellulosic ethanol,2040,0.670
MN,refining,biomass liquids,cellulosic ethanol,2045,0.835
MN,refining,biomass liquids,cellulosic ethanol,2050,1.00
MO,refining,biomass liquids,cellulosic ethanol,2020,0.0100
MO,refining,biomass liquids,cellulosic ethanol,2025,0.175
MO,refining,biomass liquids,cellulosic ethanol,2030,0.340
MO,refining,biomass liquids,cellulosic ethanol,2035,0.505
MO,refining,biomass liquids,cellulosic ethanol,2040,0.670
MO,refining,biomass liquids,cellulosic ethanol,2045,0.835
MO,refining,biomass liquids,cellulosic ethanol,2050,1.00
MS,refining,biomass liquids,cellulosic ethanol,2020,0.0100
MS,refining,biomass liquids,cellulosic ethanol,2025,0.175
MS,refining,biomass liquids,cellulosic ethanol,2030,0.340
MS,refining,biomass liquids,cellulosic ethanol,2035,0.505
MS,refining,biomass liquids,cellulosic ethanol,2040,0.670
MS,refining,biomass liquids,cellulosic ethanol,2045,0.835
MS,refining,biomass liquids,cellulosic ethanol,2050,1.00
MT,refining,biomass liquids,cellulosic ethanol,2020,0.0100
MT,refining,biomass liquids,cellulosic ethanol,2025,0.175
MT,refining,biomass liquids,cellulosic ethanol,2030,0.340
MT,refining,biomass liquids,cellulosic ethanol,2035,0.505
MT,refining,biomass liquids,cellulosic ethanol,2040,0.670
MT,refining,biomass liquids,cellulosic ethanol,2045,0.835
MT,refining,biomass liquids,cellulosic ethanol,2050,1.00
NC,refining,biomass liquids,cellulosic ethanol,2020,0.0100
NC,refining,biomass liquids,cellulosic ethanol,2025,0.175
NC,refining,biomass liquids,cellulosic ethanol,2030,0.340
NC,refining,biomass liquids,cellulosic ethanol,2035,0.505
NC,refining,biomass liquids,cellulosic ethanol,2040,0.670
NC,refining,biomass liquids,cellulosic ethanol,2045,0.835
NC,refining,biomass liquids,cellulosic ethanol,2050,1.00
ND,refining,biomass liquids,cellulosic ethanol,2020,0.0100
ND,refining,biomass liquids,cellulosic ethanol,2025,0.175
ND,refining,biomass liquids,cellulosic ethanol,2030,0.340
ND,refining,biomass liquids,cellulosic ethanol,2035,0.505
ND,refining,biomass liquids,cellulosic ethanol,2040,0.670
ND,refining,biomass liquids,cellulosic ethanol,2045,0.835
ND,refining,biomass liquids,cellulosic ethanol,2050,1.00
NE,refining,biomass liquids,cellulosic ethanol,2020,0.0100
NE,refining,biomass liquids,cellulosic ethanol,2025,0.175
NE,refining,biomass liquids,cellulosic ethanol,2030,0.340
NE,refining,biomass liquids,cellulosic ethanol,2035,0.505
NE,refining,biomass liquids,cellulosic ethanol,2040,0.670
NE,refining,biomass liquids,cellulosic ethanol,2045,0.835
NE,refining,biomass liquids,cellulosic ethanol,2050,1.00
NH,refining,biomass liquids,cellulosic ethanol,2020,0.0100
NH,refining,biomass liquids,cellulosic ethanol,2025,0.175
NH,refining,biomass liquids,cellulosic ethanol,2030,0.340
NH,refining,biomass liquids,cellulosic ethanol,2035,0.505
NH,refining,biomass liquids,cellulosic ethanol,2040,0.670
NH,refining,biomass liquids,cellulosic ethanol,2045,0.835
NH,refining,biomass liquids,cellulosic ethanol,2050,1.00
NJ,refining,biomass liquids,cellulosic ethanol,2020,0.0100
NJ,refining,biomass liquids,cellulosic ethanol,2025,0.175
NJ,refining,biomass liquids,cellulosic ethanol,2030,0.340
NJ,refining,biomass liquids,cellulosic ethanol,2035,0.505
NJ,refining,biomass liquids,cellulosic ethanol,2040,0.670
NJ,refining,biomass liquids,cellulosic ethanol,2045,0.835
NJ,refining,biomass liquids,cellulosic ethanol,2050,1.00
NM,refining,biomass liquids,cellulosic ethanol,2020,0.0100
NM,refining,biomass liquids,cellulosic ethanol,2025,0.175
NM,refining,biomass liquids,cellulosic ethanol,2030,0.340
NM,refining,biomass liquids,cellulosic ethanol,2035,0.505
NM,refining,biomass liquids,cellulosic ethanol,2040,0.670
NM,refining,biomass liquids,cellulosic ethanol,2045,0.835
NM,refining,biomass liquids,cellulosic ethanol,2050,1.00
NV,refining,biomass liquids,cellulosic ethanol,2020,0.0100
NV,refining,biomass liquids,cellulosic ethanol,2025,0.175
NV,refining,biomass liquids,cellulosic ethanol,2030,0.340
NV,refining,biomass liquids,cellulosic ethanol,2035,0.505
NV,refining,biomass liquids,cellulosic ethanol,2040,0.670
NV,refining,biomass liquids,cellulosic ethanol,2045,0.835
NV,refining,biomass liquids,cellulosic ethanol,2050,1.00
NY,refining,biomass liquids,cellulosic ethanol,2020,0.0100
NY,refining,biomass liquids,cellulosic ethanol,2025,0.175
NY,refining,biomass liquids,cellulosic ethanol,2030,0.340
NY,refining,biomass liquids,cellulosic ethanol,2035,0.505
NY,refining,biomass liquids,cellulosic ethanol,2040,0.670
NY,refining,biomass liquids,cellulosic ethanol,2045,0.835
NY,refining,biomass liquids,cellulosic ethanol,2050,1.00
OH,refining,biomass liquids,cellulosic ethanol,2020,0.0100
OH,refining,biomass liquids,cellulosic ethanol,2025,0.175
OH,refining,biomass liquids,cellulosic ethanol,2030,0.340
OH,refining,biomass liquids,cellulosic ethanol,2035,0.505
OH,refining,biomass liquids,cellulosic ethanol,2040,0.670
OH,refining,biomass liquids,cellulosic ethanol,2045,0.835
OH,refining,biomass liquids,cellulosic ethanol,2050,1.00
OK,refining,biomass liquids,cellulosic ethanol,2020,0.0100
OK,refining,biomass liquids,cellulosic ethanol,2025,0.175
OK,refining,biomass liquids,cellulosic ethanol,2030,0.340
OK,refining,biomass liquids,cellulosic ethanol,2035,0.505
OK,refining,biomass liquids,cellulosic ethanol,2040,0.670
OK,refining,biomass liquids,cellulosic ethanol,2045,0.835
OK,refining,biomass liquids,cellulosic ethanol,2050,1.00
OR,refining,biomass liquids,cellulosic ethanol,2020,0.0100
OR,refining,biomass liquids,cellulosic ethanol,2025,0.175
OR,refining,biomass liquids,cellulosic ethanol,2030,0.340
OR,refining,biomass liquids,cellulosic ethanol,2035,0.505
OR,refining,biomass liquids,cellulosic ethanol,2040,0.670
OR,refining,biomass liquids,cellulosic ethanol,2045,0.835
OR,refining,biomass liquids,cellulosic ethanol,2050,1.00
PA,refining,biomass liquids,cellulosic ethanol,2020,0.0100
PA,refining,biomass liquids,cellulosic ethanol,2025,0.175
PA,refining,biomass liquids,cellulosic ethanol,2030,0.340
PA,refining,biomass liquids,cellulosic ethanol,2035,0.505
PA,refining,biomass liquids,cellulosic ethanol,2040,0.670
PA,refining,biomass liquids,cellulosic ethanol,2045,0.835
PA,refining,biomass liquids,cellulosic ethanol,2050,1.00
RI,refining,biomass liquids,cellulosic ethanol,2020,0.0100
RI,refining,biomass liquids,cellulosic ethanol,2025,0.175
RI,refining,biomass liquids,cellulosic ethanol,2030,0.340
RI,refining,biomass liquids,cellulosic ethanol,2035,0.505
RI,refining,biomass liquids,cellulosic ethanol,2040,0.670
RI,refining,biomass liquids,cellulosic ethanol,2045,0.835
RI,refining,biomass liquids,cellulosic ethanol,2050,1.00
SC,refining,biomass liquids,cellulosic ethanol,2020,0.0100
SC,refining,biomass liquids,cellulosic ethanol,2025,0.175
SC,refining,biomass liquids,cellulosic ethanol,2030,0.340
SC,refining,biomass liquids,cellulosic ethanol,2035,0.505
SC,refining,biomass liquids,cellulosic ethanol,2040,0.670
SC,refining,biomass liquids,cellulosic ethanol,2045,0.835
SC,refining,biomass liquids,cellulosic ethanol,2050,1.00
SD,refining,biomass liquids,cellulosic ethanol,2020,0.0100
SD,refining,biomass liquids,cellulosic ethanol,2025,0.175
SD,refining,biomass liquids,cellulosic ethanol,2030,0.340
SD,refining,biomass liquids,cellulosic ethanol,2035,0.505
SD,refining,biomass liquids,cellulosic ethanol,2040,0.670
SD,refining,biomass liquids,cellulosic ethanol,2045,0.835
SD,refining,biomass liquids,cellulosic ethanol,2050,1.00
TN,refining,biomass liquids,cellulosic ethanol,2020,0.0100
TN,refining,biomass liquids,cellulosic ethanol,2025,0.175
TN,refining,biomass liquids,cellulosic ethanol,2030,0.340
TN,refining,biomass liquids,cellulosic ethanol,2035,0.505
TN,refining,biomass liquids,cellulosic ethanol,2040,0.670
TN,refining,biomass liquids,cellulosic ethanol,2045,0.835
TN,refining,biomass liquids,cellulosic ethanol,2050,1.00
TX,refining,biomass liquids,cellulosic ethanol,2020,0.0100
TX,refining,biomass liquids,cellulosic ethanol,2025,0.175
TX,refining,biomass liquids,cellulosic ethanol,2030,0.340
TX,refining,biomass liquids,cellulosic ethanol,2035,0.505
TX,refining,biomass liquids,cellulosic ethanol,2040,0.670
TX,refining,biomass liquids,cellulosic ethanol,2045,0.835
TX,refining,biomass liquids,cellulosic ethanol,2050,1.00
UT,refining,biomass liquids,cellulosic ethanol,2020,0.0100
UT,refining,biomass liquids,cellulosic ethanol,2025,0.175
UT,refining,biomass liquids,cellulosic ethanol,2030,0.340
UT,refining,biomass liquids,cellulosic ethanol,2035,0.505
UT,refining,biomass liquids,cellulosic ethanol,2040,0.670
UT,refining,biomass liquids,cellulosic ethanol,2045,0.835
UT,refining,biomass liquids,cellulosic ethanol,2050,1.00
VA,refining,biomass liquids,cellulosic ethanol,2020,0.0100
VA,refining,biomass liquids,cellulosic ethanol,2025,0.175
VA,refining,biomass liquids,cellulosic ethanol,2030,0.340
VA,refining,biomass liquids,cellulosic ethanol,2035,0.505
VA,refining,biomass liquids,cellulosic ethanol,2040,0.670
VA,refining,biomass liquids,cellulosic ethanol,2045,0.835
VA,refining,biomass liquids,cellulosic ethanol,2050,1.00
VT,refining,biomass liquids,cellulosic ethanol,2020,0.0100
VT,refining,biomass liquids,cellulosic ethanol,2025,0.175
VT,refining,biomass liquids,cellulosic ethanol,2030,0.340
VT,refining,biomass liquids,cellulosic ethanol,2035,0.505
VT,refining,biomass liquids,cellulosic ethanol,2040,0.670
VT,refining,biomass liquids,cellulosic ethanol,2045,0.835
VT,refining,biomass liquids,cellulosic ethanol,2050,1.00
WA,refining,biomass liquids,cellulosic ethanol,2020,0.0100
WA,refining,biomass liquids,cellulosic ethanol,2025,0.175
WA,refining,biomass liquids,cellulosic ethanol,2030,0.340
WA,refining,biomass liquids,cellulosic ethanol,2035,0.505
WA,refining,biomass liquids,cellulosic ethanol,2040,0.670
WA,refining,biomass liquids,cellulosic ethanol,2045,0.835
WA,refining,biomass liquids,cellulosic ethanol,2050,1.00
WI,refining,biomass liquids,cellulosic ethanol,2020,0.0100
WI,refining,biomass liquids,cellulosic ethanol,2025,0.175
WI,refining,biomass liquids,cellulosic ethanol,2030,0.340
WI,refining,biomass liquids,cellulosic ethanol,2035,0.505
WI,refining,biomass liquids,cellulosic ethanol,2040,0.670
WI,refining,biomass liquids,cellulosic ethanol,2045,0.835
WI,refining,biomass liquids,cellulosic ethanol,2050,1.00
WV,refining,biomass liquids,cellulosic ethanol,2020,0.0100
WV,refining,biomass liquids,cellulosic ethanol,2025,0.175
WV,refining,biomass liquids,cellulosic ethanol,2030,0.340
WV,refining,biomass liquids,cellulosic ethanol,2035,0.505
WV,refining,biomass liquids,cellulosic ethanol,2040,0.670
WV,refining,biomass liquids,cellulosic ethanol,2045,0.835
WV,refining,biomass liquids,cellulosic ethanol,2050,1.00
WY,refining,biomass liquids,cellulosic ethanol,2020,0.0100
WY,refining,biomass liquids,cellulosic ethanol,2025,0.175
WY,refining,biomass liquids,cellulosic ethanol,2030,0.340
WY,refining,biomass liquids,cellulosic ethanol,2035,0.505
WY,refining,biomass liquids,cellulosic ethanol,2040,0.670
WY,refining,biomass liquids,cellulosic ethanol,2045,0.835
WY,refining,biomass liquids,cellulosic ethanol,2050,1.00

INPUT_TABLE
Variable ID
GLIMPSEStubTechShrwt

region,sector,subsector1=>subsector2,technology,year,data
AK,refining,biomass liquids,cellulosic ethanol CCS level 1,2020,0.0100
AK,refining,biomass liquids,cellulosic ethanol CCS level 1,2025,0.175
AK,refining,biomass liquids,cellulosic ethanol CCS level 1,2030,0.340
AK,refining,biomass liquids,cellulosic ethanol CCS level 1,2035,0.505
AK,refining,biomass liquids,cellulosic ethanol CCS level 1,2040,0.670
AK,refining,biomass liquids,cellulosic ethanol CCS level 1,2045,0.835
AK,refining,biomass liquids,cellulosic ethanol CCS level 1,2050,1.00
AL,refining,biomass liquids,cellulosic ethanol CCS level 1,2020,0.0100
AL,refining,biomass liquids,cellulosic ethanol CCS level 1,2025,0.175
AL,refining,biomass liquids,cellulosic ethanol CCS level 1,2030,0.340
AL,refining,biomass liquids,cellulosic ethanol CCS level 1,2035,0.505
AL,refining,biomass liquids,cellulosic ethanol CCS level 1,2040,0.670
AL,refining,biomass liquids,cellulosic ethanol CCS level 1,2045,0.835
AL,refining,biomass liquids,cellulosic ethanol CCS level 1,2050,1.00
AR,refining,biomass liquids,cellulosic ethanol CCS level 1,2020,0.0100
AR,refining,biomass liquids,cellulosic ethanol CCS level 1,2025,0.175
AR,refining,biomass liquids,cellulosic ethanol CCS level 1,2030,0.340
AR,refining,biomass liquids,cellulosic ethanol CCS level 1,2035,0.505
AR,refining,biomass liquids,cellulosic ethanol CCS level 1,2040,0.670
AR,refining,biomass liquids,cellulosic ethanol CCS level 1,2045,0.835
AR,refining,biomass liquids,cellulosic ethanol CCS level 1,2050,1.00
AZ,refining,biomass liquids,cellulosic ethanol CCS level 1,2020,0.0100
AZ,refining,biomass liquids,cellulosic ethanol CCS level 1,2025,0.175
AZ,refining,biomass liquids,cellulosic ethanol CCS level 1,2030,0.340
AZ,refining,biomass liquids,cellulosic ethanol CCS level 1,2035,0.505
AZ,refining,biomass liquids,cellulosic ethanol CCS level 1,2040,0.670
AZ,refining,biomass liquids,cellulosic ethanol CCS level 1,2045,0.835
AZ,refining,biomass liquids,cellulosic ethanol CCS level 1,2050,1.00
CA,refining,biomass liquids,cellulosic ethanol CCS level 1,2020,0.0100
CA,refining,biomass liquids,cellulosic ethanol CCS level 1,2025,0.175
CA,refining,biomass liquids,cellulosic ethanol CCS level 1,2030,0.340
CA,refining,biomass liquids,cellulosic ethanol CCS level 1,2035,0.505
CA,refining,biomass liquids,cellulosic ethanol CCS level 1,2040,0.670
CA,refining,biomass liquids,cellulosic ethanol CCS level 1,2045,0.835
CA,refining,biomass liquids,cellulosic ethanol CCS level 1,2050,1.00
CO,refining,biomass liquids,cellulosic ethanol CCS level 1,2020,0.0100
CO,refining,biomass liquids,cellulosic ethanol CCS level 1,2025,0.175
CO,refining,biomass liquids,cellulosic ethanol CCS level 1,2030,0.340
CO,refining,biomass liquids,cellulosic ethanol CCS level 1,2035,0.505
CO,refining,biomass liquids,cellulosic ethanol CCS level 1,2040,0.670
CO,refining,biomass liquids,cellulosic ethanol CCS level 1,2045,0.835
CO,refining,biomass liquids,cellulosic ethanol CCS level 1,2050,1.00
CT,refining,biomass liquids,cellulosic ethanol CCS level 1,2020,0.0100
CT,refining,biomass liquids,cellulosic ethanol CCS level 1,2025,0.175
CT,refining,biomass liquids,cellulosic ethanol CCS level 1,2030,0.340
CT,refining,biomass liquids,cellulosic ethanol CCS level 1,2035,0.505
CT,refining,biomass liquids,cellulosic ethanol CCS level 1,2040,0.670
CT,refining,biomass liquids,cellulosic ethanol CCS level 1,2045,0.835
CT,refining,biomass liquids,cellulosic ethanol CCS level 1,2050,1.00
DC,refining,biomass liquids,cellulosic ethanol CCS level 1,2020,0.0100
DC,refining,biomass liquids,cellulosic ethanol CCS level 1,2025,0.175
DC,refining,biomass liquids,cellulosic ethanol CCS level 1,2030,0.340
DC,refining,biomass liquids,cellulosic ethanol CCS level 1,2035,0.505
